Time (Days);Time (seconds);Time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.496138762;262.019109;2021-11-24 11:54:26.389;25.06;25.84;26.42;28.8;35.84;49.76;35.56;33.44
0.496138947;262.0351086;2021-11-24 11:54:26.405;25.06;25.84;26.42;28.8;35.84;49.76;35.56;33.32
0.496149178;262.9191085;2021-11-24 11:54:27.289;24.94;25.84;26.42;28.8;35.84;49.76;35.56;33.32
0.496149919;262.9831088;2021-11-24 11:54:27.353;24.94;25.84;26.42;28.8;35.6;49.76;35.56;33.32
0.496150104;262.999109;2021-11-24 11:54:27.369;24.94;25.84;26.42;28.8;35.6;49.12;35.56;33.32
0.496150278;263.014109;2021-11-24 11:54:27.384;24.94;25.84;26.42;28.8;35.6;49.12;35.5;33.32
0.496160741;263.9181086;2021-11-24 11:54:28.288;25;25.84;26.42;28.8;35.6;49.12;35.5;33.32
0.496161308;263.9671088;2021-11-24 11:54:28.337;25;25.84;26.42;28.74;35.6;49.12;35.5;33.32
0.496161481;263.9821088;2021-11-24 11:54:28.352;25;25.84;26.42;28.74;35.42;49.12;35.5;33.32
0.496161667;263.9981091;2021-11-24 11:54:28.368;25;25.84;26.42;28.74;35.42;47.96;35.5;33.32
0.496161852;264.0141086;2021-11-24 11:54:28.384;25;25.84;26.42;28.74;35.42;47.96;35.4;33.32
0.496172326;264.919109;2021-11-24 11:54:29.289;25.06;25.84;26.42;28.74;35.42;47.96;35.4;33.32
0.496173067;264.9831086;2021-11-24 11:54:29.353;25.06;25.84;26.42;28.74;35.24;47.96;35.4;33.32
0.496173252;264.9991088;2021-11-24 11:54:29.369;25.06;25.84;26.42;28.74;35.24;47.58;35.4;33.32
0.496183889;265.9181091;2021-11-24 11:54:30.288;25.18;25.84;26.42;28.74;35.24;47.58;35.4;33.32
0.49618463;265.9821087;2021-11-24 11:54:30.352;25.18;25.84;26.42;28.74;35;47.58;35.4;33.32
0.496184815;265.9981089;2021-11-24 11:54:30.368;25.18;25.84;26.42;28.74;35;47.26;35.4;33.32
0.496185;266.0141091;2021-11-24 11:54:30.384;25.18;25.84;26.42;28.74;35;47.26;35.34;33.32
0.496185185;266.0301087;2021-11-24 11:54:30.400;25.18;25.84;26.42;28.74;35;47.26;35.34;33.2
0.496196273;266.9881087;2021-11-24 11:54:31.358;25.18;25.84;26.42;28.74;34.38;47.26;35.34;33.2
0.496196458;267.0041089;2021-11-24 11:54:31.374;25.18;25.84;26.42;28.74;34.38;46.98;35.34;33.2
0.496196829;267.0361087;2021-11-24 11:54:31.406;25.18;25.84;26.42;28.74;34.38;46.98;35.34;33.26
0.496207604;267.9671091;2021-11-24 11:54:32.337;25.18;25.84;26.42;28.66;34.38;46.98;35.34;33.26
0.496207789;267.9831087;2021-11-24 11:54:32.353;25.18;25.84;26.42;28.66;34.02;46.98;35.34;33.26
0.496207975;267.9991089;2021-11-24 11:54:32.369;25.18;25.84;26.42;28.66;34.02;46.6;35.34;33.26
0.49620816;268.0151085;2021-11-24 11:54:32.385;25.18;25.84;26.42;28.66;34.02;46.6;35.24;33.26
0.496208345;268.0311087;2021-11-24 11:54:32.401;25.18;25.84;26.42;28.66;34.02;46.6;35.24;33.34
0.496219363;268.9831089;2021-11-24 11:54:33.353;25.18;25.84;26.42;28.66;33.78;46.6;35.24;33.34
0.496219549;268.9991085;2021-11-24 11:54:33.369;25.18;25.84;26.42;28.66;33.78;46.3;35.24;33.34
0.496219919;269.0311089;2021-11-24 11:54:33.401;25.18;25.84;26.42;28.66;33.78;46.3;35.24;33.44
0.496230197;269.9191089;2021-11-24 11:54:34.289;24.96;25.84;26.42;28.66;33.78;46.3;35.24;33.44
0.496230937;269.9831085;2021-11-24 11:54:34.353;24.96;25.84;26.42;28.66;33.54;46.3;35.24;33.44
0.496231123;269.9991087;2021-11-24 11:54:34.369;24.96;25.84;26.42;28.66;33.54;46.08;35.24;33.44
0.496231493;270.0311085;2021-11-24 11:54:34.401;24.96;25.84;26.42;28.66;33.54;46.08;35.24;33.34
0.496241759;270.918109;2021-11-24 11:54:35.288;24.8;25.84;26.42;28.66;33.54;46.08;35.24;33.34
0.496242326;270.9671085;2021-11-24 11:54:35.337;24.8;25.84;26.42;28.6;33.54;46.08;35.24;33.34
0.4962425;270.9821086;2021-11-24 11:54:35.352;24.8;25.84;26.42;28.6;33.42;46.08;35.24;33.34
0.496242685;270.9981088;2021-11-24 11:54:35.368;24.8;25.84;26.42;28.6;33.42;45.82;35.24;33.34
0.496253333;271.9181086;2021-11-24 11:54:36.288;24.74;25.84;26.42;28.6;33.42;45.82;35.24;33.34
0.496253519;271.9341088;2021-11-24 11:54:36.304;24.74;25.76;26.42;28.6;33.42;45.82;35.24;33.34
0.496253773;271.9561088;2021-11-24 11:54:36.326;24.74;25.76;26.32;28.6;33.42;45.82;35.24;33.34
0.496254132;271.9871091;2021-11-24 11:54:36.357;24.74;25.76;26.32;28.6;33.36;45.82;35.24;33.34
0.496254317;272.0031086;2021-11-24 11:54:36.373;24.74;25.76;26.32;28.6;33.36;45.34;35.24;33.34
0.496254502;272.0191089;2021-11-24 11:54:36.389;24.74;25.76;26.32;28.6;33.36;45.34;35.16;33.34
0.496254688;272.0351091;2021-11-24 11:54:36.405;24.74;25.76;26.32;28.6;33.36;45.34;35.16;33.4
0.496264907;272.9181088;2021-11-24 11:54:37.288;24.66;25.76;26.32;28.6;33.36;45.34;35.16;33.4
0.496265648;272.9821091;2021-11-24 11:54:37.352;24.66;25.76;26.32;28.6;33.24;45.34;35.16;33.4
0.496265833;272.9981086;2021-11-24 11:54:37.368;24.66;25.76;26.32;28.6;33.24;45.04;35.16;33.4
0.496276481;273.9181091;2021-11-24 11:54:38.288;24.56;25.76;26.32;28.6;33.24;45.04;35.16;33.4
0.496276852;273.9501089;2021-11-24 11:54:38.320;24.56;25.76;26.26;28.6;33.24;45.04;35.16;33.4
0.496277407;273.9981089;2021-11-24 11:54:38.368;24.56;25.76;26.26;28.6;33.24;44.76;35.16;33.4
0.496277593;274.0141091;2021-11-24 11:54:38.384;24.56;25.76;26.26;28.6;33.24;44.76;35.1;33.4
0.496277778;274.0301087;2021-11-24 11:54:38.400;24.56;25.76;26.26;28.6;33.24;44.76;35.1;33.5
0.496288623;274.9671089;2021-11-24 11:54:39.337;24.56;25.76;26.26;28.54;33.24;44.76;35.1;33.5
0.496289005;275.0001088;2021-11-24 11:54:39.370;24.56;25.76;26.26;28.54;33.24;44.54;35.1;33.5
0.496289375;275.0321086;2021-11-24 11:54:39.402;24.56;25.76;26.26;28.54;33.24;44.54;35.1;33.4
0.496300579;276.0001091;2021-11-24 11:54:40.370;24.56;25.76;26.26;28.54;33.24;44.18;35.1;33.4
0.496300764;276.0161086;2021-11-24 11:54:40.386;24.56;25.76;26.26;28.54;33.24;44.18;35;33.4
0.496312211;277.0051089;2021-11-24 11:54:41.375;24.56;25.76;26.26;28.54;33.24;44;35;33.4
0.496312581;277.0371087;2021-11-24 11:54:41.407;24.56;25.76;26.26;28.54;33.24;44;35;33.5
0.496322778;277.9181087;2021-11-24 11:54:42.288;24.64;25.76;26.26;28.54;33.24;44;35;33.5
0.496323704;277.9981086;2021-11-24 11:54:42.368;24.64;25.76;26.26;28.54;33.24;43.74;35;33.5
0.496323877;278.0131086;2021-11-24 11:54:42.383;24.64;25.76;26.26;28.54;33.24;43.74;34.86;33.5
0.496324097;278.0321087;2021-11-24 11:54:42.402;24.64;25.76;26.26;28.54;33.24;43.74;34.86;33.42
0.496334363;278.9191085;2021-11-24 11:54:43.289;24.74;25.76;26.26;28.54;33.24;43.74;34.86;33.42
0.496334549;278.9351087;2021-11-24 11:54:43.305;24.74;25.82;26.26;28.54;33.24;43.74;34.86;33.42
0.496334734;278.9511089;2021-11-24 11:54:43.321;24.74;25.82;26.34;28.54;33.24;43.74;34.86;33.42
0.496334919;278.9671085;2021-11-24 11:54:43.337;24.74;25.82;26.34;28.46;33.24;43.74;34.86;33.42
0.496335104;278.9831087;2021-11-24 11:54:43.353;24.74;25.82;26.34;28.46;33.04;43.74;34.86;33.42
;;2021-11-24 11:54:43.369;24.74;25.82;26.34;28.46;33.04;43.5;34.86;33.42
;;2021-11-24 11:54:43.401;24.74;25.82;26.34;28.46;33.04;43.5;34.86;33.32
;;2021-11-24 11:54:44.288;24.64;25.82;26.34;28.46;33.04;43.5;34.86;33.32
;;2021-11-24 11:54:44.352;24.64;25.82;26.34;28.46;32.96;43.5;34.86;33.32
;;2021-11-24 11:54:44.369;24.64;25.82;26.34;28.46;32.96;43.04;34.86;33.32
;;2021-11-24 11:54:44.385;24.64;25.82;26.34;28.46;32.96;43.04;34.78;33.32
;;2021-11-24 11:54:45.305;24.64;25.88;26.34;28.46;32.96;43.04;34.78;33.32
;;2021-11-24 11:54:45.353;24.64;25.88;26.34;28.46;32.88;43.04;34.78;33.32
;;2021-11-24 11:54:45.369;24.64;25.88;26.34;28.46;32.88;42.8;34.78;33.32
;;2021-11-24 11:54:45.384;24.64;25.88;26.34;28.46;32.88;42.8;34.7;33.32
;;2021-11-24 11:54:45.400;24.64;25.88;26.34;28.46;32.88;42.8;34.7;33.12
;;2021-11-24 11:54:46.288;24.72;25.88;26.34;28.46;32.88;42.8;34.7;33.12
;;2021-11-24 11:54:46.325;24.72;25.88;26.4;28.46;32.88;42.8;34.7;33.12
;;2021-11-24 11:54:46.357;24.72;25.88;26.4;28.46;32.8;42.8;34.7;33.12
;;2021-11-24 11:54:46.373;24.72;25.88;26.4;28.46;32.8;42.52;34.7;33.12
;;2021-11-24 11:54:46.389;24.72;25.88;26.4;28.46;32.8;42.52;34.64;33.12
;;2021-11-24 11:54:47.338;24.72;25.88;26.4;28.54;32.8;42.52;34.64;33.12
;;2021-11-24 11:54:47.370;24.72;25.88;26.4;28.54;32.8;42.3;34.64;33.12
;;2021-11-24 11:54:47.402;24.72;25.88;26.4;28.54;32.8;42.3;34.64;32.94
;;2021-11-24 11:54:48.289;24.8;25.88;26.4;28.54;32.8;42.3;34.64;32.94
;;2021-11-24 11:54:48.369;24.8;25.88;26.4;28.54;32.8;41.86;34.64;32.94
;;2021-11-24 11:54:48.385;24.8;25.88;26.4;28.54;32.8;41.86;34.5;32.94
;;2021-11-24 11:54:48.400;24.8;25.88;26.4;28.54;32.8;41.86;34.5;32.82
;;2021-11-24 11:54:49.288;24.86;25.88;26.4;28.54;32.8;41.86;34.5;32.82
;;2021-11-24 11:54:49.320;24.86;25.88;26.48;28.54;32.8;41.86;34.5;32.82
;;2021-11-24 11:54:49.352;24.86;25.88;26.48;28.54;32.72;41.86;34.5;32.82
;;2021-11-24 11:54:49.368;24.86;25.88;26.48;28.54;32.72;41.5;34.5;32.82
;;2021-11-24 11:54:49.400;24.86;25.88;26.48;28.54;32.72;41.5;34.5;32.62
;;2021-11-24 11:54:50.289;24.92;25.88;26.48;28.54;32.72;41.5;34.5;32.62
;;2021-11-24 11:54:50.305;24.92;25.94;26.48;28.54;32.72;41.5;34.5;32.62
;;2021-11-24 11:54:50.337;24.92;25.94;26.48;28.48;32.72;41.5;34.5;32.62
;;2021-11-24 11:54:50.352;24.92;25.94;26.48;28.48;32.78;41.5;34.5;32.62
;;2021-11-24 11:54:50.368;24.92;25.94;26.48;28.48;32.78;41.22;34.5;32.62
;;2021-11-24 11:54:50.384;24.92;25.94;26.48;28.48;32.78;41.22;34.38;32.62
;;2021-11-24 11:54:50.400;24.92;25.94;26.48;28.48;32.78;41.22;34.38;32.52
;;2021-11-24 11:54:51.342;24.92;25.94;26.48;28.54;32.78;41.22;34.38;32.52
;;2021-11-24 11:54:51.358;24.92;25.94;26.48;28.54;32.84;41.22;34.38;32.52
;;2021-11-24 11:54:51.374;24.92;25.94;26.48;28.54;32.84;40.86;34.38;32.52
;;2021-11-24 11:54:52.289;25;25.94;26.48;28.54;32.84;40.86;34.38;32.52
;;2021-11-24 11:54:52.321;25;25.94;26.54;28.54;32.84;40.86;34.38;32.52
;;2021-11-24 11:54:52.369;25;25.94;26.54;28.54;32.84;40.1;34.38;32.52
;;2021-11-24 11:54:52.385;25;25.94;26.54;28.54;32.84;40.1;34.3;32.52
;;2021-11-24 11:54:53.353;25;25.94;26.54;28.54;32.66;40.1;34.3;32.52
;;2021-11-24 11:54:53.370;25;25.94;26.54;28.54;32.66;39.82;34.3;32.52
;;2021-11-24 11:54:53.402;25;25.94;26.54;28.54;32.66;39.82;34.3;32.32
;;2021-11-24 11:54:54.289;25.12;25.94;26.54;28.54;32.66;39.82;34.3;32.32
;;2021-11-24 11:54:54.369;25.12;25.94;26.54;28.54;32.66;39.64;34.3;32.32
;;2021-11-24 11:54:54.385;25.12;25.94;26.54;28.54;32.66;39.64;34.22;32.32
;;2021-11-24 11:54:55.288;25.2;25.94;26.54;28.54;32.66;39.64;34.22;32.32
;;2021-11-24 11:54:55.353;25.2;25.94;26.54;28.54;32.48;39.64;34.22;32.32
;;2021-11-24 11:54:55.369;25.2;25.94;26.54;28.54;32.48;39.58;34.22;32.32
;;2021-11-24 11:54:55.401;25.2;25.94;26.54;28.54;32.48;39.58;34.22;32.2
;;2021-11-24 11:54:56.305;25.2;26;26.54;28.54;32.48;39.58;34.22;32.2
;;2021-11-24 11:54:56.342;25.2;26;26.54;28.44;32.48;39.58;34.22;32.2
;;2021-11-24 11:54:56.358;25.2;26;26.54;28.44;32.4;39.58;34.22;32.2
;;2021-11-24 11:54:56.374;25.2;26;26.54;28.44;32.4;39.48;34.22;32.2
;;2021-11-24 11:54:56.390;25.2;26;26.54;28.44;32.4;39.48;34.14;32.2
;;2021-11-24 11:54:57.354;25.2;26;26.54;28.44;32.32;39.48;34.14;32.2
;;2021-11-24 11:54:57.370;25.2;26;26.54;28.44;32.32;39.38;34.14;32.2
;;2021-11-24 11:54:57.402;25.2;26;26.54;28.44;32.32;39.38;34.14;32.32
;;2021-11-24 11:54:58.354;25.2;26;26.54;28.44;32.22;39.38;34.14;32.32
;;2021-11-24 11:54:58.370;25.2;26;26.54;28.44;32.22;39.32;34.14;32.32
;;2021-11-24 11:54:58.402;25.2;26;26.54;28.44;32.22;39.32;34.14;32.42
;;2021-11-24 11:54:59.354;25.2;26;26.54;28.44;32.02;39.32;34.14;32.42
;;2021-11-24 11:54:59.370;25.2;26;26.54;28.44;32.02;39.22;34.14;32.42
;;2021-11-24 11:55:00.289;25.26;26;26.54;28.44;32.02;39.22;34.14;32.42
;;2021-11-24 11:55:00.337;25.26;26;26.54;28.36;32.02;39.22;34.14;32.42
;;2021-11-24 11:55:00.369;25.26;26;26.54;28.36;32.02;39.02;34.14;32.42
;;2021-11-24 11:55:00.385;25.26;26;26.54;28.36;32.02;39.02;34.02;32.42
;;2021-11-24 11:55:00.401;25.26;26;26.54;28.36;32.02;39.02;34.02;32.5
;;2021-11-24 11:55:01.305;25.26;26.06;26.54;28.36;32.02;39.02;34.02;32.5
;;2021-11-24 11:55:01.358;25.26;26.06;26.54;28.36;31.92;39.02;34.02;32.5
;;2021-11-24 11:55:01.374;25.26;26.06;26.54;28.36;31.92;38.92;34.02;32.5
;;2021-11-24 11:55:01.406;25.26;26.06;26.54;28.36;31.92;38.92;34.02;32.26
;;2021-11-24 11:55:02.370;25.26;26.06;26.54;28.36;31.92;38.82;34.02;32.26
;;2021-11-24 11:55:02.386;25.26;26.06;26.54;28.36;31.92;38.82;33.94;32.26
;;2021-11-24 11:55:03.289;25.32;26.06;26.54;28.36;31.92;38.82;33.94;32.26
;;2021-11-24 11:55:03.369;25.32;26.06;26.54;28.36;31.92;38.7;33.94;32.26
;;2021-11-24 11:55:04.354;25.32;26.06;26.54;28.36;32;38.7;33.94;32.26
;;2021-11-24 11:55:04.370;25.32;26.06;26.54;28.36;32;38.42;33.94;32.26
;;2021-11-24 11:55:04.386;25.32;26.06;26.54;28.36;32;38.42;33.8;32.26
;;2021-11-24 11:55:05.353;25.32;26.06;26.54;28.36;31.74;38.42;33.8;32.26
;;2021-11-24 11:55:05.370;25.32;26.06;26.54;28.36;31.74;38.24;33.8;32.26
;;2021-11-24 11:55:05.402;25.32;26.06;26.54;28.36;31.74;38.24;33.8;31.86
;;2021-11-24 11:55:06.288;25.42;26.06;26.54;28.36;31.74;38.24;33.8;31.86
;;2021-11-24 11:55:06.373;25.42;26.06;26.54;28.36;31.74;38.06;33.8;31.86
;;2021-11-24 11:55:06.405;25.42;26.06;26.54;28.36;31.74;38.06;33.8;31.7
;;2021-11-24 11:55:07.370;25.42;26.06;26.54;28.36;31.74;37.92;33.8;31.7
;;2021-11-24 11:55:07.386;25.42;26.06;26.54;28.36;31.74;37.92;33.74;31.7
;;2021-11-24 11:55:07.402;25.42;26.06;26.54;28.36;31.74;37.92;33.74;31.62
;;2021-11-24 11:55:08.370;25.42;26.06;26.54;28.36;31.74;37.7;33.74;31.62
;;2021-11-24 11:55:08.386;25.42;26.06;26.54;28.36;31.74;37.7;33.68;31.62
;;2021-11-24 11:55:09.337;25.42;26.06;26.54;28.3;31.74;37.7;33.68;31.62
;;2021-11-24 11:55:09.354;25.42;26.06;26.54;28.3;31.68;37.7;33.68;31.62
;;2021-11-24 11:55:09.370;25.42;26.06;26.54;28.3;31.68;37.56;33.68;31.62
;;2021-11-24 11:55:09.386;25.42;26.06;26.54;28.3;31.68;37.56;33.54;31.62
;;2021-11-24 11:55:10.289;25.26;26.06;26.54;28.3;31.68;37.56;33.54;31.62
;;2021-11-24 11:55:10.369;25.26;26.06;26.54;28.3;31.68;37.48;33.54;31.62
;;2021-11-24 11:55:10.401;25.26;26.06;26.54;28.3;31.68;37.48;33.54;31.72
;;2021-11-24 11:55:11.289;25.2;26.06;26.54;28.3;31.68;37.48;33.54;31.72
;;2021-11-24 11:55:11.357;25.2;26.06;26.54;28.3;31.44;37.48;33.54;31.72
;;2021-11-24 11:55:11.373;25.2;26.06;26.54;28.3;31.44;37.34;33.54;31.72
;;2021-11-24 11:55:11.405;25.2;26.06;26.54;28.3;31.44;37.34;33.54;31.82
